text,sentiment,cleaned_text
I just saw someone filming the #sxsw trade show floor w a teeny hand held steady cam for his iPhone. #jealous,3,saw someone film sxsw trade show floor w teeny hand held steady cam iphone jealous
"Free #SXSW streams/downloads via new free Winamp app in Android market, direct link to app download in market {link}",3,free sxsw streams/downloads via new free winamp app android market direct link app download market link
I love how the Mac:PC ratio is like 25 to 1 and the iPad:Person ratio is like three-quarters to one #sxsw (Seriously. Ton of iPads),3,love mac pc ratio like 25 1 ipad person ratio like three-quarters one sxsw seriously ton ipads
Apple know their target audience. Pop-up shop @mention SxSW to sell iPad 2 on launch day. #SxSW #Apple,3,apple know target audience pop-up shop sxsw sell ipad 2 launch day sxsw apple
Next #SXSW we're heading to is about designing iPad apps for baby boomers. What do you wish apps did that they don't yet? ^TG,5,next sxsw 're head design ipad apps baby boomer wish apps n't yet ^tg
Don't know what bands to see at #SXSW?  The Festival Explorer Austin Edition will help you decide!  {link},5,n't know band see sxsw festival explorer austin edition help decide link
Wanna know where the fast cellular signal is at #SXSW? Get Coverage: Austin for iOS (FREE) for detailed maps - {link},5,wan na know fast cellular signal sxsw get coverage austin io free detailed map link
Wanna know where to get lunch during #sxsw without waiting 30min?  Ask Around. I did.  Saved me lots of time.  {link},5,wan na know get lunch sxsw without wait 30min ask around save lot time link
Whatâ€™s new with Blogger {link} #blogging #blogger #google #sxsw,5,whatâ˚™s new blogger link blogging blogger google sxsw
"From #SXSW: @mention says @mention playing with NFC for next gen devices. Nexus S now, iPhone 5 next?",irrelevant,sxsw say play nfc next gen device nexus iphone 5 next
Free #SXSW: Featured Artists playlist on #iTunes: {link} #freemusic,5,free sxsw feature artist playlist itunes link freemusic
Hipsters w/ oversized earphones pluged into the new IPAD make me happy that Texas has such loose gun laws #SXSW,5,hipster w/ oversized earphone plug new ipad make happy texas loose gun law sxsw
We can't wait to give an iPad to someone at #sxsw. Want in? Just head to www.pep.jobs/upc to enter. (must be present to win),5,ca n't wait give ipad someone sxsw want head enter must present win
Tired of waiting in line @mention stores? Best buy in Austin announces ipad2 on sale today. #sxswinfo #sxsw,5,tire wait line store best buy austin announces ipad2 sale today sxswinfo sxsw
@mention Wanna sign up for the beta: {link} #SXSW #hhrs,5,wan na sign beta link sxsw hhrs
"Case you wanna stalk me: Google, AustinJS, Rocksauce, then Shang. I will accomplish ALL OF THESE THINGS. #sxsw",5,case wan na stalk google austinjs rocksauce shang accomplish thing sxsw
"Lightbox wants to be Android's new camera, raises $1.1 million from Valley players bit.ly/eA1zgD #sxsw #betainvites",5,lightbox want android 's new camera raise 1.1 million valley player bit.ly/ea1zgd sxsw betainvites
"Location wars are heating up in Austin. Google Latitude launching Check-in offers, &quot;mayorships&quot;, ... {link} #SXSW",5,location war heating austin google latitude launch check-in offer quot mayorships quot link sxsw
"If there was a popup store in Austin that sold nothing but iPhone battery extenders, it would make so much money. #sxsw",1,popup store austin sell nothing iphone battery extenders would make much money sxsw
If there was ever any doubt on the influence of Apple on the innovation community just have a look a #sxsw iPads and iPhone4's EVERYWHERE..,3,ever doubt influence apple innovation community look sxsw ipads iphone4 's everywhere
"I wish I was in Austin, if only for the free iPad 2s. #sxsw",3,wish austin free ipad 2 sxsw
@mention Was just chatting with someone about the proliferation of iPad 2 at #SxSW - like an iPad reunion.,5,chat someone proliferation ipad 2 sxsw like ipad reunion
"Mashable was there to talk to line takers, many of whom spent the better part of the ...  #ipad #sxsw #gadgets {link}",5,mashable talk line taker many spent well part ipad sxsw gadget link
"The line was too long the other day... but I'm just curious anyway :P #sxsw (@mention Apple Store, SXSW w/ 4 others) {link}",5,line long day 'm curious anyway p sxsw apple store sxsw w/ 4 others link
@mention Was your #SXSW iPad talk along the same lines as your iPad talk at 360iDev? Or is it basically different content?,5,sxsw ipad talk along line ipad talk 360idev basically different content
"About to watch &quot;Something Ventured&quot;, a documentary about the entrepreneurs behind Apple, Intel, Cisco &amp; Atari. Filmakers in attendence #SXSW",5,watch quot something venture quot documentary entrepreneur behind apple intel cisco amp atari filmakers attendence sxsw
"The only way you truly understand a material is by making things with it.  Jonathan Ive , Apple VP Design   #SXSW",5,way truly understand material make thing jonathan ive apple vp design sxsw
#SXSW crowd in Austin swarms for iPad 2 launch {link} via @mention - sadly I wasn't one of them :-(,3,sxsw crowd austin swarm ipad 2 launch link via sadly n't one
#SXSW crowd in Austin swarms for iPad 2 launch {link} via @mention - sadly I wasn't one of them :-( (via @mention,3,sxsw crowd austin swarm ipad 2 launch link via sadly n't one via
#SXSW crowd swarms for #iPad2 launch {link} via @mention #SXSW2011 #apple,3,sxsw crowd swarm ipad2 launch link via sxsw2011 apple
#SXSW crowd swarms for iPad 2 launch  | @mention {link},3,sxsw crowd swarm ipad 2 launch link
#SXSW crowd swarms for iPad 2 launch - {link} (via @mention,3,sxsw crowd swarm ipad 2 launch link via
#SXSW crowd swarms for iPad 2 launch {link} via @mention,3,sxsw crowd swarm ipad 2 launch link via
Looking fwd to iPad DJ @mention at our @mention After Dark party tonight. Great first day #SXSW! {link},3,look fwd ipad dj dark party tonight great first day sxsw link
SXSW: Crowds for iPad 2 launch - CNN {link} #sxsw,5,sxsw crowd ipad 2 launch cnn link sxsw
@mention we are actually giving away 10 #FREE #Taplynx #iPhone and #iPad app licences away for #SXSW! bit.ly/pushsxsw11. Check us out!,5,actually give away 10 free taplynx iphone ipad app licence away sxsw bit.ly/pushsxsw11 check u
@mention We are in line at the Apple pop-up store at #SXSW. Less than 50 people in line at 1pm! #score,5,line apple pop-up store sxsw less 50 people line 1pm score
@mention We are working towards Android but it won't be ready by #sxsw. Thanks for the interest!,5,work towards android wo n't ready sxsw thanks interest
@mention We can offer an apple and some tinfoil. #sxsw?,5,offer apple tinfoil sxsw
@mention we were on the right track RT @mention clever - Apple set to open popup shop in core of #SXSW action {link},3,right track rt clever apple set open popup shop core sxsw action link
Crowley: We're growing up. FourSquare  competitors are now Facebook &amp; Google. #checkins #SXSW #KetchSX,5,crowley 're grow foursquare competitor facebook amp google checkins sxsw ketchsx
"@mention We're tight w/ Google. Lot of my friends work there, employees used to work there. We're tight w/ them, tight w/ Twitter. #sxsw",3,'re tight w/ google lot friend work employee use work 're tight w/ tight w/ twitter sxsw
ReadWriteWeb is reporting Google might launch its new social network at #SXSW today -- {link},5,readwriteweb reporting google might launch new social network sxsw today -- link
#SXSW I tweeted too fast it appears Google may do a preview today of Circles their new Social endeavor.,3,sxsw tweet fast appear google may preview today circle new social endeavor
"I'll be tweeting out #SXSW sessions I'm going to.  Up first: Young entrepreneurs, Marissa Mayer of Google and @mention of Wordpress",5,'ll tweet sxsw session 'm go first young entrepreneur marissa mayer google wordpress
@mention Welcome! Enjoy #Sxsw and ride anywhere in Austin for $10 . dwnld the #GroundLink app{link} booth 437,5,welcome enjoy sxsw ride anywhere austin 10 dwnld groundlink app link booth 437
@mention well #SXSW is an iPad commercial ... But I want to minimize the wear and tear of my laptop.,5,well sxsw ipad commercial want minimize wear tear laptop
@mention Well I did hear that someone was gonna setup a pop up apple store during #SXSW .  Oh wait...that wasnt about the fruit?,5,well hear someone gon na setup pop apple store sxsw oh wait.that wasnt fruit
@mention well put. totally agree! #apple #sxsw,5,well put totally agree apple sxsw
"@mention Well, I hope you make it easier for me to FIND you. I have a little Android who wants to say HI! #sxsw#",3,well hope make easy find little android want say hi sxsw
Wish you went to #sxsw? We got you covered! Day 1 Recap {link} from Coyne's @mention and @mention,5,wish go sxsw get cover day 1 recap link coyne 's
"I wish I were at #sxsw. I wish I had an iPad 2. There, I said it.",3,wish sxsw wish ipad 2 say
Ummmm...awesome? Party? RT djroe Apple store downtown Austin open til Midnight. #sxsw,3,ummmm.awesome party rt djroe apple store downtown austin open til midnight sxsw
This is awesome....   How I got an iPad 2 during #SXSW! {link} via @mention,5,awesome get ipad 2 sxsw link via
@mention What are the chances they'll have a booth selling new iPad 2s? #SXSW,3,chance 'll booth sell new ipad 2 sxsw
@mention what did you think of google presentation? Nice to see more retail peeps at #sxsw,3,think google presentation nice see retail peep sxsw
@mention What is the most optimal way to access my Lanyrd account on my iPhone while at #SXSW?,5,optimal way access lanyrd account iphone sxsw
@mention what size did you get? Did you got the apple pop store they opened up at #sxsw,5,size get get apple pop store open sxsw
"@mention What, *the* Guy Kawasaki? Former Apple evangelist? WANW! #SXSW",5,guy kawasaki former apple evangelist wanw sxsw
"@mention What's going on at #sxsw today? Share photos, video with iReport: {link} or through CNN iPhone app!",3,'s go sxsw today share photo video ireport link cnn iphone app
"FRIENDS: What's going on at #sxsw today? Share photos, video with @mention {link} or through CNN iPhone app!",5,friend 's go sxsw today share photo video link cnn iphone app
"@mention What's the wait time lookin like? The Apple Store up north is already sold out, any word on the #SXSW inventory?",3,'s wait time lookin like apple store north already sell word sxsw inventory
"Deciding when to release a product is an art, not a science - @mention at @mention #sxsw",5,decide release product art science sxsw
@mention Where is the temp #apple store at #sxsw?,5,temp apple store sxsw
@mention where's the apple #sxsw set-up? Can anyone get in?,5,'s apple sxsw set-up anyone get
